farmer_id,contracted_merchant_id,contracted_quantity_kg,contracted_price_per_kg,delivered_to_contractor_kg,delivered_to_others_kg,delivery_ratio,distance_to_contractor_km,distance_to_alternative_km,alternative_price_premium,farmer_debt_level_usd,contractor_support_score,harvest_season,is_side_buying
F04649,M119,1603.64,3.49,948.16,1191.63,0.591,1.3,10.0,0.224,831.0,69.6,early,1
F04650,M167,1243.33,3.62,1066.31,209.01,0.858,10.4,17.7,0.0,196.93,37.5,early,0
F04651,M087,2926.64,4.86,1979.11,1237.0,0.676,6.4,1.0,0.192,47.4,47.6,mid,1
F04652,M192,756.53,5.28,756.53,20.05,1.0,13.3,3.3,0.0,16.5,83.3,late,0
F04653,M127,1711.42,4.07,761.0,917.09,0.445,35.0,36.2,0.234,304.3,54.5,late,1
F04654,M062,3387.52,3.76,3038.56,138.21,0.897,19.2,8.4,0.0,1494.77,47.4,early,0
F04655,M163,1888.3,4.13,886.29,636.14,0.469,17.8,2.6,0.141,1565.84,76.8,late,1
F04656,M111,1906.22,4.03,632.74,340.81,0.332,54.8,47.1,0.166,135.35,100.0,mid,1
F04657,M037,1991.55,3.47,1649.18,991.02,0.828,39.1,3.2,0.177,651.02,55.5,early,1
F04658,M161,1590.46,3.84,1590.46,36.32,1.0,23.5,11.5,0.0,1297.4,59.4,mid,0
F04659,M084,1777.89,2.19,1164.41,754.7,0.655,17.7,26.6,0.323,137.71,86.0,late,1
F04660,M145,1388.85,1.0,1370.99,20.86,0.987,6.8,1.4,0.0,574.91,46.0,early,0
F04661,M054,2811.18,3.61,2811.18,286.8,1.0,31.6,33.6,0.0,151.62,92.9,mid,0
F04662,M019,3367.03,3.96,2991.94,140.12,0.889,19.7,2.4,0.0,411.54,85.2,early,0
F04663,M010,2653.66,2.92,2653.66,248.51,1.0,4.1,28.5,0.0,775.43,92.9,early,0
F04664,M109,2001.42,2.86,2001.42,74.24,1.0,92.5,10.9,0.0,134.45,85.8,mid,0
F04665,M032,3025.48,3.36,2862.18,1447.23,0.946,41.5,15.0,0.03,14.78,70.3,mid,1
F04666,M046,1017.4,1.97,886.74,30.41,0.872,23.8,18.3,0.0,11.43,80.5,early,0
F04667,M154,1890.1,2.26,1705.09,185.01,0.902,15.0,37.5,0.0,147.16,77.1,late,0
F04668,M138,1412.21,3.73,1058.26,712.16,0.749,11.4,19.9,0.161,430.68,32.8,late,1
F04669,M149,1491.19,4.25,679.11,477.6,0.455,28.5,8.9,0.166,1075.93,100.0,mid,1
F04670,M174,500.0,4.01,230.67,154.64,0.461,37.1,16.2,0.145,261.48,60.8,early,1
F04671,M056,1314.12,4.02,689.86,511.48,0.525,39.7,3.1,0.156,277.86,75.0,early,1
F04672,M121,3489.01,2.4,2406.0,1983.2,0.69,39.4,29.7,0.152,636.74,98.6,early,1
F04673,M133,3065.68,2.47,2985.24,161.19,0.974,27.8,18.9,0.0,768.11,82.4,mid,0
F04674,M118,837.26,2.78,837.26,63.93,1.0,10.6,3.4,0.0,368.89,51.8,early,0
F04675,M134,713.54,4.61,330.75,311.01,0.464,8.9,14.6,0.236,498.09,62.9,mid,1
F04676,M042,2959.18,2.05,1543.33,1229.61,0.522,33.6,11.7,0.272,1055.7,64.1,mid,1
F04677,M167,2398.64,4.17,1646.56,736.89,0.686,42.2,9.9,0.261,25.51,79.2,early,1
F04678,M115,3097.73,4.34,2492.28,11.75,0.805,74.4,1.0,0.0,649.06,100.0,late,0
F04679,M082,1622.85,3.44,1069.89,988.82,0.659,4.5,36.4,0.137,331.28,90.3,early,1
F04680,M067,1475.81,1.89,1449.0,63.87,0.982,73.6,1.6,0.0,672.5,68.8,early,0
F04681,M070,2362.36,3.66,2362.36,126.48,1.0,5.5,27.1,0.0,145.41,73.3,early,0
F04682,M011,3374.12,3.22,1563.88,1064.19,0.463,62.8,33.9,0.195,305.74,61.7,early,1
F04683,M148,2890.37,2.35,2614.33,124.11,0.904,10.9,2.2,0.0,43.15,69.0,mid,0
F04684,M058,911.5,4.06,654.55,271.19,0.718,14.7,27.6,0.249,147.71,80.4,late,1
F04685,M123,1006.6,4.25,657.38,334.0,0.653,18.6,19.6,0.008,343.94,59.4,early,1
F04686,M067,1400.67,3.07,1279.61,0.0,0.914,16.8,2.0,0.0,248.36,52.1,mid,0
F04687,M016,1824.51,3.69,1355.4,705.12,0.743,91.3,4.4,0.35,851.37,100.0,early,1
F04688,M072,1152.68,5.14,1028.27,134.06,0.892,10.8,45.2,0.0,242.69,64.2,mid,0
F04689,M049,779.41,4.62,680.35,96.66,0.873,19.8,16.8,0.0,36.78,93.0,late,0
F04690,M072,2623.39,2.34,1642.47,1447.68,0.626,24.5,24.9,0.192,1194.55,84.0,early,1
F04691,M016,1304.61,3.92,958.6,30.33,0.735,45.2,9.4,0.0,6.29,55.5,late,0
F04692,M033,2016.89,3.65,1906.1,119.14,0.945,6.2,1.0,0.0,467.58,78.3,mid,0
F04693,M092,3237.76,4.92,2955.37,237.24,0.913,22.5,15.3,0.0,1042.97,87.9,late,0
F04694,M180,3731.35,4.68,3134.93,1270.08,0.84,11.5,8.5,0.217,251.93,76.9,early,1
F04695,M055,2404.62,3.12,2175.65,177.23,0.905,1.0,4.0,0.0,272.45,89.0,mid,0
F04696,M080,2165.32,4.25,1749.67,202.09,0.808,11.9,25.9,0.0,509.19,94.8,mid,0
F04697,M162,3660.66,3.48,3485.38,244.25,0.952,53.3,2.5,0.0,169.95,93.9,mid,0
F04698,M033,1678.7,3.18,1425.83,187.03,0.849,61.1,54.0,0.0,1326.92,70.0,late,0
F04699,M013,1621.78,2.37,999.48,697.21,0.616,34.7,11.4,0.291,186.44,93.6,mid,1
F04700,M026,1702.41,3.56,1524.72,122.58,0.896,11.6,9.0,0.0,962.71,53.8,early,0
F04701,M086,1873.92,2.17,1882.06,805.92,1.004,77.1,44.2,0.241,1036.85,90.0,mid,1
F04702,M074,1742.54,2.18,1686.25,62.22,0.968,18.2,16.1,0.0,77.18,39.7,late,0
F04703,M151,3018.87,4.4,2347.55,203.28,0.778,18.6,5.5,0.0,233.1,92.8,mid,0
F04704,M125,2322.14,3.39,1632.63,1233.44,0.703,1.4,7.4,0.233,94.08,37.8,late,1
F04705,M018,932.26,2.58,887.98,112.61,0.952,23.1,25.8,0.0,570.93,85.7,early,0
F04706,M025,1973.0,4.57,1678.37,203.64,0.851,3.4,14.5,0.0,1830.47,87.3,late,0
F04707,M135,2582.69,5.07,2573.25,84.4,0.996,61.6,12.0,0.0,19.48,81.1,early,0
F04708,M140,3756.88,4.08,2330.85,773.67,0.62,2.1,16.9,0.3,1424.75,84.7,early,1
F04709,M134,1913.55,3.75,1786.94,2.32,0.934,1.0,17.4,0.0,177.89,72.2,mid,0
F04710,M186,1670.05,2.45,1808.29,459.04,1.083,30.6,26.9,0.226,63.86,74.3,early,1
F04711,M137,1478.46,3.55,1478.46,3.06,1.0,5.8,1.7,0.0,552.37,93.4,early,0
F04712,M058,3189.23,4.28,1606.49,1878.4,0.504,48.8,1.0,0.32,972.89,45.7,mid,1
F04713,M092,2485.61,4.48,2395.56,260.21,0.964,1.0,9.9,0.0,329.46,72.6,mid,0
F04714,M169,2140.03,2.61,1422.09,781.67,0.665,41.9,5.1,-0.05,243.76,53.5,early,1
F04715,M120,2743.5,2.8,2743.5,0.0,1.0,15.5,5.6,0.0,831.19,100.0,early,0
F04716,M119,2588.37,3.33,2381.79,89.79,0.92,17.2,2.7,0.0,10.61,100.0,late,0
F04717,M016,1910.63,4.68,1910.63,65.07,1.0,64.4,4.5,0.0,1107.77,100.0,early,0
F04718,M070,1519.05,3.24,720.11,644.79,0.474,5.2,12.7,0.197,605.87,79.2,early,1
F04719,M149,2554.3,4.43,2554.3,320.51,1.0,21.8,14.6,0.0,11.22,69.0,early,0
F04720,M152,1772.31,3.33,1619.82,13.9,0.914,24.2,27.1,0.0,711.3,52.7,late,0
F04721,M101,1716.4,4.5,1337.96,1287.53,0.78,41.1,21.1,0.174,90.7,100.0,early,1
F04722,M168,3534.33,3.36,3534.33,35.51,1.0,59.5,18.7,0.0,755.8,46.9,early,0
F04723,M130,1153.72,3.93,1080.5,115.29,0.937,15.1,2.9,0.0,450.25,59.1,late,0
F04724,M037,500.0,3.64,405.78,62.57,0.812,14.1,16.0,0.0,958.28,61.6,mid,0
F04725,M153,1991.94,4.22,1100.31,723.33,0.552,4.1,3.7,0.237,934.92,91.7,late,1
F04726,M161,2836.93,3.85,2131.23,149.91,0.751,4.4,29.6,0.0,140.22,86.7,mid,0
F04727,M103,1027.03,5.13,781.75,292.32,0.761,44.1,14.2,0.292,1713.51,57.2,late,1
F04728,M157,500.0,2.79,480.51,37.35,0.961,15.4,8.1,0.0,829.89,100.0,early,0
F04729,M065,1964.82,4.27,1610.67,0.0,0.82,1.0,68.0,0.0,48.87,91.7,mid,0
F04730,M184,2313.25,3.44,1776.44,23.0,0.768,96.4,6.5,0.0,10.69,64.6,late,0
F04731,M003,1540.32,2.97,465.53,747.63,0.302,1.0,9.7,0.102,1034.54,53.5,late,1
F04732,M113,1821.54,3.66,1226.39,671.14,0.673,7.8,8.9,0.243,37.96,55.5,mid,1
F04733,M114,2831.74,2.23,2831.74,193.17,1.0,125.5,5.5,0.0,536.25,87.8,early,0
F04734,M021,2567.22,3.83,1788.68,425.83,0.697,17.2,16.5,0.106,36.94,99.5,late,1
F04735,M099,2416.98,4.45,1962.86,195.32,0.812,24.4,8.8,0.0,348.23,82.4,mid,0
F04736,M062,3657.98,3.01,3657.98,10.71,1.0,1.4,13.2,0.0,441.42,80.1,mid,0
F04737,M047,1393.56,3.05,1301.55,117.23,0.934,43.1,8.1,0.0,1112.26,83.6,mid,0
F04738,M126,3074.29,2.94,948.83,1127.59,0.309,26.8,4.1,0.318,402.08,99.0,mid,1
F04739,M121,1754.27,3.97,1209.91,468.89,0.69,1.6,11.6,0.014,457.52,58.1,late,1
F04740,M059,2964.26,4.41,2964.26,194.47,1.0,8.3,42.1,0.0,780.51,61.0,early,0
F04741,M197,1876.79,3.18,1753.8,214.48,0.934,3.7,12.3,0.0,229.07,76.9,early,0
F04742,M003,2026.4,2.03,1748.13,206.71,0.863,161.2,1.0,0.0,1731.27,66.3,late,0
F04743,M045,1461.07,4.11,385.98,194.67,0.264,12.9,8.5,0.217,292.05,82.8,mid,1
F04744,M123,3110.42,4.02,2233.57,1145.83,0.718,56.9,11.9,0.527,1621.32,57.3,late,1
F04745,M090,2333.16,2.48,2333.16,126.24,1.0,6.8,10.7,0.0,338.47,67.2,early,0
F04746,M027,1260.75,3.02,1198.16,152.37,0.95,3.8,45.7,0.0,901.78,100.0,early,0
F04747,M163,2014.78,2.56,1658.93,180.6,0.823,29.1,33.8,0.0,142.82,67.4,early,0
F04748,M025,1088.12,2.9,1020.64,154.21,0.938,1.6,12.6,0.0,47.51,56.7,early,0
F04749,M141,2156.3,4.49,2156.3,163.56,1.0,10.9,23.2,0.0,4.38,99.3,mid,0
F04750,M047,1521.13,2.88,1419.88,102.61,0.933,72.8,62.1,0.0,1012.48,85.4,late,0
F04751,M188,3931.09,3.57,3330.53,212.49,0.847,31.9,3.3,0.0,900.8,79.0,late,0
F04752,M022,500.0,4.23,317.82,206.38,0.636,2.3,2.6,0.095,305.26,81.8,late,1
F04753,M096,2557.57,3.19,2557.57,244.75,1.0,3.8,5.9,0.0,62.91,98.8,mid,0
F04754,M097,690.74,2.5,652.94,0.0,0.945,89.6,1.0,0.0,287.75,100.0,late,0
F04755,M183,1824.29,3.4,1464.62,1127.2,0.803,27.1,12.5,0.037,1223.19,68.7,early,1
F04756,M059,2643.8,3.33,1462.0,1391.81,0.553,17.5,1.0,0.258,432.26,85.0,early,1
F04757,M116,3248.35,3.95,2960.5,149.9,0.911,8.3,10.4,0.0,478.41,84.1,mid,0
F04758,M192,1566.46,2.94,1032.02,544.79,0.659,42.7,17.8,0.362,175.73,57.8,early,1
F04759,M176,3603.07,4.07,3529.42,507.79,0.98,17.5,1.1,0.0,794.48,62.3,late,0
F04760,M111,1567.91,2.88,1567.91,123.33,1.0,27.7,48.6,0.0,833.16,100.0,mid,0
F04761,M058,2301.31,3.92,2216.21,116.31,0.963,2.1,10.8,0.0,326.41,53.2,early,0
F04762,M132,1729.87,4.68,1729.87,71.11,1.0,4.6,2.0,0.0,627.57,59.8,early,0
F04763,M033,1818.75,4.05,934.47,1152.85,0.514,3.4,7.1,0.296,206.98,73.1,early,1
F04764,M030,1809.65,3.8,1424.58,173.41,0.787,15.8,11.0,0.0,145.91,94.4,late,0
F04765,M071,1011.45,4.41,963.42,21.34,0.953,1.0,1.4,0.0,179.58,72.8,mid,0
F04766,M173,1166.3,3.56,961.69,41.6,0.825,23.2,1.0,0.0,244.94,43.0,late,0
F04767,M086,2002.27,3.85,1726.14,777.53,0.862,18.2,13.0,0.183,88.95,77.9,early,1
F04768,M169,2115.31,4.26,1642.87,1010.16,0.777,16.9,20.0,0.273,1521.32,74.9,mid,1
F04769,M166,1776.92,5.72,582.21,442.21,0.328,20.0,3.1,0.459,813.8,76.2,early,1
F04770,M105,2018.7,2.47,1869.87,0.0,0.926,7.0,15.5,0.0,203.54,70.9,early,0
F04771,M115,1348.55,3.32,1255.89,69.26,0.931,8.7,2.1,0.0,510.15,93.4,early,0
F04772,M153,1212.29,3.72,1050.81,29.18,0.867,57.8,1.4,0.0,906.92,61.7,early,0
F04773,M174,1423.19,2.62,1382.87,94.41,0.972,3.3,10.7,0.0,276.62,50.2,late,0
F04774,M090,3006.09,3.21,2064.97,1001.89,0.687,69.8,20.0,0.191,56.97,42.7,late,1
F04775,M057,1531.2,4.85,1251.7,5.08,0.817,31.3,20.3,0.0,329.47,59.7,late,0
F04776,M012,1819.04,3.66,1132.95,845.78,0.623,24.7,41.0,0.35,200.2,93.9,late,1
F04777,M158,1707.9,3.86,1620.24,65.43,0.949,33.2,31.2,0.0,267.7,79.2,early,0
F04778,M090,1786.85,4.2,1552.03,121.47,0.869,5.6,33.2,0.0,1433.23,90.9,late,0
F04779,M082,1497.05,2.5,1323.19,223.22,0.884,9.8,20.4,0.0,1548.41,44.4,early,0
F04780,M016,2117.41,5.95,2096.43,1097.02,0.99,20.4,2.3,0.094,408.94,81.4,early,1
F04781,M150,1439.1,4.08,1383.8,52.35,0.962,59.9,10.2,0.0,88.56,100.0,early,0
F04782,M018,2372.72,2.98,2258.45,260.91,0.952,76.7,43.2,0.0,189.44,93.5,late,0
F04783,M014,1868.19,2.97,1868.19,112.17,1.0,1.2,9.4,0.0,105.55,65.5,early,0
F04784,M121,2110.95,2.06,1950.43,529.23,0.924,33.4,5.5,0.331,889.96,57.1,mid,1
F04785,M075,1248.12,3.81,1248.12,50.69,1.0,6.0,6.3,0.0,397.3,72.7,mid,0
F04786,M165,907.07,3.84,785.37,53.99,0.866,28.7,7.0,0.0,288.46,100.0,early,0
F04787,M181,2985.2,3.17,1223.58,1069.43,0.41,28.7,40.8,0.125,320.08,80.9,mid,1
F04788,M034,608.84,3.11,608.84,57.53,1.0,11.4,2.1,0.0,333.55,98.7,mid,0
F04789,M046,3230.5,3.29,1836.01,1694.45,0.568,18.2,1.0,0.333,140.01,66.6,mid,1
F04790,M199,1240.2,2.7,369.64,607.85,0.298,7.3,9.1,0.026,379.04,59.9,early,1
F04791,M164,3682.55,3.35,3659.52,315.38,0.994,13.0,35.2,0.0,365.69,84.8,mid,0
F04792,M035,2873.56,4.94,1301.97,1698.33,0.453,13.8,62.1,0.17,925.69,88.2,late,1
F04793,M171,1027.95,3.49,1027.95,45.06,1.0,20.4,18.0,0.0,1637.75,100.0,mid,0
F04794,M089,2745.03,2.1,2745.03,278.07,1.0,34.6,49.0,0.0,340.62,60.1,early,0
F04795,M073,1954.98,3.53,1954.98,208.41,1.0,40.1,20.3,0.0,242.98,99.8,early,0
F04796,M195,1762.01,3.3,1288.42,176.38,0.731,22.4,1.6,0.0,24.59,56.1,late,0
F04797,M121,1665.04,3.41,1665.04,47.67,1.0,4.7,13.8,0.0,125.22,68.2,early,0
F04798,M056,1615.62,4.59,1412.77,44.34,0.874,87.7,14.3,0.0,225.54,35.3,mid,0
F04799,M060,1511.5,5.24,1346.41,161.2,0.891,1.0,1.0,0.0,100.88,100.0,early,0
F04800,M036,1259.72,3.09,240.29,839.58,0.191,26.7,1.7,0.277,269.3,28.3,early,1
F04801,M151,1240.63,4.57,1197.76,112.78,0.965,36.0,6.6,0.0,242.7,100.0,late,0
F04802,M045,2610.97,3.86,2449.89,172.41,0.938,3.4,22.3,0.0,116.59,73.1,early,0
F04803,M175,2146.18,2.36,1905.05,70.53,0.888,13.5,4.4,0.0,69.9,75.3,mid,0
F04804,M197,1822.97,3.35,1758.02,212.41,0.964,13.7,25.9,0.0,112.57,70.2,late,0
F04805,M133,899.44,2.29,807.2,38.91,0.897,22.9,1.0,0.0,434.26,64.6,late,0
F04806,M183,2245.02,3.6,1355.53,780.6,0.604,33.0,8.0,0.218,1306.59,100.0,early,1
F04807,M156,2550.41,3.42,2550.41,306.23,1.0,12.9,21.4,0.0,467.12,100.0,early,0
F04808,M101,2039.92,4.18,1200.24,1275.2,0.588,69.9,11.6,0.175,220.81,76.3,mid,1
F04809,M045,1882.52,3.36,1146.17,1035.87,0.609,12.2,6.0,-0.04,336.4,82.0,early,1
F04810,M021,1186.51,4.66,1017.1,92.68,0.857,63.1,39.7,0.0,1585.39,65.1,mid,0
F04811,M072,1779.73,3.44,1779.73,5.02,1.0,10.5,16.1,0.0,286.09,72.2,mid,0
F04812,M169,1236.12,4.09,1067.81,0.0,0.864,6.2,5.5,0.0,154.59,62.7,early,0
F04813,M134,2444.3,2.85,2444.3,173.82,1.0,44.3,7.8,0.0,6.25,51.6,early,0
F04814,M125,1544.2,4.27,1302.79,132.53,0.844,2.5,17.4,0.0,53.51,79.0,mid,0
F04815,M088,2437.77,3.64,2157.96,84.89,0.885,3.6,36.7,0.0,784.39,56.1,mid,0
F04816,M171,2203.59,4.22,1831.29,823.85,0.831,12.4,5.2,-0.004,312.53,64.9,early,1
F04817,M081,3106.29,3.59,3106.29,131.06,1.0,2.4,10.5,0.0,800.47,77.8,mid,0
F04818,M186,1530.58,5.07,1132.19,15.48,0.74,118.3,13.1,0.0,250.32,64.6,mid,0
F04819,M049,1585.73,2.91,1585.73,127.77,1.0,39.1,39.0,0.0,217.09,46.3,early,0
F04820,M187,2110.62,2.05,1272.45,748.9,0.603,3.5,1.0,0.35,2680.58,99.0,early,1
F04821,M005,2137.3,3.85,1856.02,113.84,0.868,21.3,42.9,0.0,7.37,100.0,mid,0
F04822,M118,2728.8,3.51,2728.8,54.96,1.0,21.1,12.2,0.0,351.6,79.4,early,0
F04823,M120,1517.84,4.18,1394.53,0.0,0.919,36.6,12.5,0.0,90.11,67.0,late,0
F04824,M002,2275.42,3.19,2275.42,33.71,1.0,30.4,1.7,0.0,324.85,59.8,late,0
F04825,M187,2275.19,2.95,2133.25,34.35,0.938,4.9,12.4,0.0,86.34,100.0,early,0
F04826,M066,1036.96,1.72,1036.96,108.63,1.0,39.3,1.0,0.0,538.5,87.3,late,0
F04827,M188,2620.32,4.09,2620.32,200.23,1.0,37.3,2.3,0.0,601.86,64.4,mid,0
F04828,M125,1537.68,3.62,1281.94,591.23,0.834,11.6,3.2,0.19,855.3,22.4,mid,1
F04829,M112,1703.1,3.9,1571.93,140.16,0.923,33.3,3.8,0.0,722.84,76.7,late,0
F04830,M025,1834.13,2.79,1834.13,126.25,1.0,41.9,6.4,0.0,86.46,37.2,early,0
F04831,M013,1273.96,3.22,1027.52,103.36,0.807,4.4,3.6,0.0,15.57,69.2,early,0
F04832,M051,642.37,3.31,642.37,55.39,1.0,41.6,10.1,0.0,786.49,62.1,early,0
F04833,M165,1247.11,4.13,1247.11,51.69,1.0,22.2,10.3,0.0,1482.9,93.7,mid,0
F04834,M070,2969.74,3.58,2578.29,186.55,0.868,62.3,5.5,0.0,85.99,63.9,mid,0
F04835,M190,3380.02,3.66,3061.18,255.57,0.906,2.2,23.2,0.0,98.4,72.9,mid,0
F04836,M121,2566.2,3.16,2149.46,0.0,0.838,48.8,4.7,0.0,1215.54,75.3,late,0
F04837,M197,2495.79,3.16,2325.68,201.13,0.932,15.3,1.0,0.0,451.54,70.8,late,0
F04838,M013,2519.02,3.28,2519.02,199.99,1.0,46.9,4.4,0.0,348.11,64.3,mid,0
F04839,M160,2073.93,3.18,1885.53,151.64,0.909,16.9,5.9,0.0,527.35,63.4,late,0
F04840,M100,2551.62,4.57,985.44,1538.38,0.386,75.9,7.0,0.444,898.15,77.4,late,1
F04841,M083,1791.11,3.15,1260.77,372.58,0.704,5.7,8.0,0.03,81.7,98.9,early,1
F04842,M052,2161.7,3.79,1972.26,256.77,0.912,19.9,10.4,0.0,189.38,36.5,mid,0
F04843,M171,2974.52,3.04,2884.19,203.96,0.97,5.6,1.9,0.0,334.79,74.6,early,0
F04844,M062,2907.15,4.22,2839.88,65.66,0.977,1.0,7.2,0.0,153.05,38.8,mid,0
F04845,M096,1583.61,3.48,1388.81,56.98,0.877,8.0,1.0,0.0,234.41,81.1,mid,0
F04846,M133,2788.05,4.27,2309.69,1423.68,0.828,26.2,9.4,0.025,24.0,56.8,late,1
F04847,M116,2126.65,3.47,1889.1,101.7,0.888,40.8,4.2,0.0,169.61,90.5,early,0
F04848,M169,3752.47,3.4,3749.71,29.03,0.999,29.9,10.8,0.0,144.98,100.0,late,0
F04849,M196,2511.93,3.15,1823.56,847.71,0.726,2.4,18.1,0.179,148.94,62.4,late,1
F04850,M090,1684.79,3.85,656.74,485.3,0.39,1.7,8.1,0.264,245.83,75.8,early,1
F04851,M069,2414.6,3.01,800.02,388.93,0.331,11.7,26.1,0.231,4.08,74.7,late,1
F04852,M136,1907.27,2.71,1807.12,0.0,0.947,4.9,28.0,0.0,1693.85,50.9,late,0
F04853,M095,2171.41,3.26,2048.99,0.0,0.944,11.8,1.0,0.0,122.89,63.0,late,0
F04854,M121,725.72,2.95,725.72,0.0,1.0,59.1,46.8,0.0,353.05,83.3,early,0
F04855,M130,3424.61,4.01,572.4,1383.51,0.167,14.3,13.0,0.18,1422.29,85.3,late,1
F04856,M124,2113.7,2.86,1927.15,274.39,0.912,15.3,17.3,0.0,3.27,100.0,mid,0
F04857,M166,1560.53,3.64,619.98,583.32,0.397,1.0,1.5,0.264,86.69,34.3,early,1
F04858,M171,1934.85,3.55,1075.17,1082.03,0.556,48.6,11.2,0.208,100.97,65.0,mid,1
F04859,M148,1431.51,3.55,1287.72,0.0,0.9,43.8,65.9,0.0,49.76,64.7,mid,0
F04860,M003,2346.23,3.67,1509.68,1222.33,0.643,2.6,12.8,0.104,322.87,83.0,late,1
F04861,M062,2420.68,2.72,2053.86,1031.67,0.848,10.3,26.4,0.216,109.99,100.0,early,1
F04862,M051,2605.01,4.05,2605.01,121.41,1.0,2.5,1.0,0.0,346.98,58.0,mid,0
F04863,M002,1921.41,4.09,1191.51,620.67,0.62,34.4,33.3,0.172,523.94,78.2,late,1
F04864,M070,2610.6,2.43,2229.23,239.23,0.854,65.7,25.7,0.0,54.83,59.3,late,0
F04865,M101,1876.5,4.42,1876.5,43.03,1.0,23.8,4.5,0.0,58.89,91.1,early,0
F04866,M044,2803.97,4.33,2803.97,269.81,1.0,28.9,14.4,0.0,275.6,100.0,early,0
F04867,M169,2326.5,3.77,2326.5,93.22,1.0,5.5,21.4,0.0,160.43,59.8,early,0
F04868,M119,2339.85,3.84,2138.4,244.51,0.914,51.4,9.9,0.0,785.89,69.7,mid,0
F04869,M078,1062.31,4.79,530.95,197.32,0.5,22.4,2.6,0.17,826.87,49.3,early,1
F04870,M040,2032.94,4.0,1311.75,1053.68,0.645,13.8,6.2,0.156,728.69,86.8,late,1
F04871,M104,1265.82,3.67,1265.82,74.88,1.0,48.0,6.7,0.0,2318.71,75.1,late,0
F04872,M032,1747.55,2.89,1041.03,862.73,0.596,36.5,1.4,0.129,284.74,53.8,mid,1
F04873,M180,1580.27,2.79,1580.27,84.1,1.0,15.7,9.3,0.0,79.25,60.1,early,0
F04874,M004,2038.7,3.92,1702.75,259.96,0.835,10.3,38.0,0.0,264.67,100.0,mid,0
F04875,M036,1266.52,2.76,636.89,568.93,0.503,22.5,9.1,0.187,385.39,58.8,mid,1
F04876,M159,1455.84,3.99,1343.07,111.38,0.923,33.7,4.3,0.0,187.46,68.1,early,0
F04877,M062,793.7,5.0,650.08,26.91,0.819,8.6,6.2,0.0,273.87,99.2,mid,0
F04878,M017,2220.04,2.47,2220.04,97.07,1.0,6.5,4.1,0.0,6.06,59.3,late,0
F04879,M175,2073.13,4.47,1768.12,982.78,0.853,1.9,40.8,0.436,19.88,68.5,late,1
F04880,M004,1863.0,3.79,1391.04,209.42,0.747,6.3,6.3,0.248,427.46,92.2,late,1
F04881,M162,500.0,2.67,346.05,92.93,0.692,4.9,21.6,0.218,1163.34,71.6,mid,1
F04882,M047,657.71,2.72,627.94,98.91,0.955,26.8,22.9,0.0,123.76,68.3,mid,0
F04883,M132,2501.38,3.28,2376.65,151.46,0.95,37.5,1.0,0.0,1147.52,100.0,early,0
F04884,M103,1792.6,3.49,1792.6,103.44,1.0,3.4,6.5,0.0,202.14,100.0,late,0
F04885,M042,2961.66,3.73,2961.66,183.08,1.0,2.4,4.0,0.0,1121.28,45.9,late,0
F04886,M009,1329.58,2.86,1044.99,418.39,0.786,15.3,23.1,0.248,207.22,43.0,early,1
F04887,M034,1281.37,3.13,1178.78,99.46,0.92,16.8,20.9,0.0,1.42,75.0,mid,0
F04888,M125,1382.36,3.76,1209.43,43.31,0.875,30.6,4.3,0.0,1464.64,90.9,late,0
F04889,M137,2119.77,2.87,1505.94,63.71,0.71,6.4,56.7,0.0,712.1,56.7,late,0
F04890,M139,2275.64,2.41,1691.78,1242.76,0.743,32.0,9.7,0.209,673.45,69.3,mid,1
F04891,M134,2426.29,3.13,1503.04,741.3,0.619,8.3,9.8,0.393,911.32,72.4,late,1
F04892,M161,2665.87,3.3,1589.03,839.47,0.596,4.9,2.9,0.299,162.2,77.1,mid,1
F04893,M174,1567.39,3.53,1245.33,31.6,0.795,8.8,8.8,0.0,563.3,71.4,mid,0
F04894,M039,921.95,2.36,842.96,88.89,0.914,23.0,7.0,0.0,487.34,68.2,mid,0
F04895,M042,3146.73,3.49,2810.67,248.73,0.893,28.6,12.9,0.0,46.08,80.1,mid,0
F04896,M101,2018.72,2.97,1843.58,178.02,0.913,24.6,3.3,0.0,294.97,52.0,early,0
F04897,M152,1798.82,4.67,1544.87,186.22,0.859,15.2,31.4,0.0,989.45,82.1,late,0
F04898,M055,2121.08,3.63,727.23,1068.43,0.343,2.1,15.1,0.131,442.09,48.6,early,1
F04899,M152,2155.37,3.0,2007.73,20.5,0.931,18.6,16.5,0.0,27.36,82.6,early,0
F04900,M153,1266.17,1.79,440.81,587.35,0.348,13.1,1.0,0.227,22.0,61.5,mid,1
F04901,M064,1903.41,4.14,1859.84,0.0,0.977,62.2,4.4,0.0,410.35,88.1,mid,0
F04902,M180,1504.58,2.3,311.88,875.33,0.207,5.1,9.1,0.25,102.78,89.1,late,1
F04903,M025,1706.67,3.32,767.83,454.15,0.45,1.2,7.1,0.144,516.17,100.0,early,1
F04904,M001,748.93,4.14,748.93,0.0,1.0,3.8,1.8,0.0,636.13,59.2,late,0
F04905,M067,2156.86,2.86,1424.37,1275.6,0.66,4.5,43.2,0.175,27.12,66.7,mid,1
F04906,M024,2203.44,3.47,2026.21,246.32,0.92,13.6,7.6,0.0,59.72,73.3,early,0
F04907,M056,2075.0,2.65,1920.45,176.12,0.926,9.0,16.3,0.0,735.56,70.3,early,0
F04908,M190,1797.19,3.05,1797.19,0.0,1.0,1.0,16.8,0.0,505.14,89.4,late,0
