transaction_id,grade,purchase_price_per_kg,sale_price_per_kg,quantity_kg,time_difference_days,price_markup_ratio,merchant_experience_years,market_volatility,season,floor_location,hour_of_day,is_fraud
TXN008603,L2,4.37,5.26,557.87,6.66,1.203,0.5,0.136,peak,harare,11,0
TXN008604,C1,1.34,3.99,36.02,2.14,2.99,14.0,0.131,peak,harare,16,1
TXN008605,B1,1.19,1.46,454.45,6.59,1.23,7.6,0.155,off_peak,mutare,9,0
TXN008606,C1,1.96,2.4,894.77,6.75,1.226,8.0,0.183,off_peak,chinhoyi,12,0
TXN008607,X1,3.39,4.28,415.29,7.43,1.264,1.1,0.189,peak,gweru,10,0
TXN008608,L2,3.85,3.54,765.48,8.37,0.919,2.1,0.117,peak,gweru,13,0
TXN008609,C2,1.8,2.36,50.0,7.32,1.313,11.3,0.122,off_peak,mutare,13,0
TXN008610,B1,0.81,0.92,396.96,8.9,1.136,2.7,0.146,off_peak,harare,12,0
TXN008611,T1,1.29,2.24,20.0,4.28,1.737,4.6,0.216,off_peak,bulawayo,11,1
TXN008612,L4,3.6,4.56,423.82,9.85,1.267,2.6,0.189,peak,chinhoyi,9,0
TXN008613,H1,2.21,2.33,56.81,6.15,1.057,11.9,0.204,peak,bulawayo,11,0
TXN008614,X3,1.87,1.96,249.13,0.99,1.047,9.0,0.104,peak,gweru,10,0
TXN008615,B1,1.33,1.53,175.04,6.48,1.157,8.4,0.117,off_peak,gweru,10,0
TXN008616,C1,2.23,2.52,262.59,4.4,1.13,7.8,0.104,peak,harare,8,0
TXN008617,T2,1.41,2.0,179.95,7.53,1.415,10.6,0.244,peak,chinhoyi,11,1
TXN008618,T3,1.12,1.34,410.01,6.37,1.196,2.1,0.121,off_peak,chinhoyi,12,0
TXN008619,T1,2.86,3.32,226.07,4.31,1.162,3.5,0.13,peak,chinhoyi,9,0
TXN008620,H2,1.52,1.77,524.12,0.1,1.162,0.9,0.162,off_peak,mutare,8,0
TXN008621,A1,5.59,6.02,2287.11,8.34,1.078,7.9,0.186,peak,bulawayo,8,0
TXN008622,L3,3.43,3.86,704.35,4.06,1.126,2.3,0.122,off_peak,bulawayo,11,0
TXN008623,T3,0.68,1.28,141.25,2.22,1.877,4.5,0.106,peak,bulawayo,12,1
TXN008624,C1,2.3,2.17,483.64,3.68,0.943,0.1,0.142,peak,harare,11,0
TXN008625,B1,1.25,1.38,2055.65,7.63,1.109,3.6,0.159,peak,chinhoyi,10,0
TXN008626,B2,1.06,1.18,1421.62,7.28,1.118,2.1,0.151,peak,gweru,16,0
TXN008627,B1,1.67,1.83,1229.68,4.47,1.097,4.1,0.196,off_peak,bulawayo,10,0
TXN008628,B2,0.64,1.13,291.58,8.57,1.765,2.7,0.221,peak,mutare,6,1
TXN008629,A1,5.13,5.75,197.63,10.46,1.121,0.1,0.106,peak,harare,12,0
TXN008630,X4,2.22,2.5,474.82,5.51,1.128,3.5,0.128,off_peak,mutare,15,0
TXN008631,A3,4.25,4.43,811.25,7.7,1.043,1.1,0.077,peak,chinhoyi,11,0
TXN008632,L5,3.04,3.91,343.49,2.89,1.285,5.4,0.232,off_peak,bulawayo,9,0
TXN008633,A1,5.32,6.56,147.73,9.55,1.233,4.4,0.216,off_peak,harare,13,0
TXN008634,A2,4.72,5.58,50.0,6.76,1.183,1.0,0.063,peak,harare,14,0
TXN008635,B2,0.83,1.08,762.62,9.98,1.302,12.5,0.224,peak,mutare,0,0
TXN008636,B2,1.4,1.76,1209.23,4.03,1.263,5.7,0.117,peak,mutare,9,0
TXN008637,X5,2.22,2.58,233.74,7.06,1.162,14.1,0.228,off_peak,mutare,10,0
TXN008638,B2,0.73,0.79,1056.17,11.6,1.083,1.0,0.116,off_peak,mutare,15,0
TXN008639,C1,2.2,2.86,50.0,3.93,1.299,2.2,0.211,peak,bulawayo,9,0
TXN008640,X4,0.52,0.96,308.94,7.0,1.844,6.0,0.094,off_peak,bulawayo,8,1
TXN008641,A1,5.42,6.08,252.55,11.56,1.122,0.3,0.201,off_peak,mutare,20,0
TXN008642,H1,2.35,2.97,478.38,10.0,1.264,1.7,0.164,off_peak,harare,15,0
TXN008643,H3,0.75,2.46,343.87,1.82,3.291,1.2,0.121,peak,bulawayo,17,1
TXN008644,L2,3.71,4.57,232.76,4.68,1.233,17.5,0.093,off_peak,chinhoyi,10,0
TXN008645,A2,4.66,4.94,1770.91,5.62,1.061,9.1,0.13,off_peak,mutare,11,0
TXN008646,T1,3.05,2.87,372.58,10.7,0.944,4.4,0.192,peak,chinhoyi,22,0
TXN008647,T3,2.04,2.26,50.0,12.58,1.107,1.0,0.09,peak,chinhoyi,12,0
TXN008648,A1,5.42,5.8,183.07,5.21,1.072,2.5,0.183,off_peak,gweru,14,0
TXN008649,X5,1.57,1.77,148.46,8.68,1.13,1.6,0.188,peak,gweru,12,0
TXN008650,H1,2.2,2.62,85.02,8.26,1.19,19.0,0.136,off_peak,harare,10,0
TXN008651,H3,1.59,1.89,1021.3,7.89,1.188,7.8,0.162,off_peak,gweru,8,0
TXN008652,B2,0.59,1.92,265.06,0.38,3.251,3.8,0.209,peak,bulawayo,14,1
TXN008653,T2,2.31,2.53,1932.0,10.24,1.094,4.4,0.283,off_peak,harare,12,0
TXN008654,L1,4.51,5.12,856.75,12.33,1.135,3.8,0.169,off_peak,bulawayo,12,0
TXN008655,L3,3.29,3.83,50.0,0.78,1.163,0.2,0.189,off_peak,gweru,11,0
TXN008656,X5,0.94,2.25,155.48,2.81,2.4,10.5,0.184,off_peak,mutare,11,1
TXN008657,L2,4.03,5.62,1477.35,13.82,1.394,1.4,0.138,peak,harare,9,0
TXN008658,X2,2.58,5.92,20.0,0.84,2.293,0.1,0.116,off_peak,mutare,9,1
TXN008659,H2,1.52,1.79,50.0,11.32,1.176,7.2,0.083,peak,harare,17,0
TXN008660,X2,2.89,3.14,147.66,5.07,1.087,1.5,0.208,off_peak,mutare,14,0
TXN008661,T3,2.33,2.41,469.82,2.86,1.034,13.3,0.122,off_peak,bulawayo,10,0
TXN008662,T2,2.59,2.67,599.41,2.88,1.032,1.4,0.148,off_peak,mutare,19,0
TXN008663,A1,5.17,6.13,1083.74,9.1,1.185,6.1,0.219,peak,gweru,11,0
TXN008664,B2,1.04,1.25,777.29,6.15,1.204,2.5,0.083,peak,harare,12,0
TXN008665,T3,1.88,2.14,1652.55,9.45,1.139,7.8,0.076,off_peak,bulawayo,9,0
TXN008666,X3,1.94,2.37,98.75,2.19,1.221,1.7,0.141,off_peak,gweru,23,0
TXN008667,T2,1.19,1.89,357.51,3.42,1.587,2.2,0.141,peak,bulawayo,15,1
TXN008668,X5,1.54,1.82,1597.33,5.96,1.182,0.6,0.097,peak,gweru,13,0
TXN008669,T3,1.45,1.73,177.66,6.91,1.191,2.0,0.14,peak,bulawayo,18,0
TXN008670,T3,1.76,2.04,223.55,4.68,1.158,5.3,0.076,peak,chinhoyi,11,0
TXN008671,L5,2.68,2.7,1108.04,12.63,1.011,1.9,0.128,peak,chinhoyi,9,0
TXN008672,L5,2.56,2.76,722.99,9.47,1.075,17.5,0.121,peak,gweru,9,0
TXN008673,T2,2.92,3.54,137.63,7.27,1.211,11.0,0.132,peak,gweru,12,0
TXN008674,L1,3.37,5.71,88.79,4.28,1.695,0.4,0.124,peak,bulawayo,8,1
TXN008675,L3,3.33,4.05,953.26,8.42,1.215,4.6,0.161,peak,bulawayo,10,0
TXN008676,H3,1.82,2.23,171.61,10.27,1.226,0.5,0.1,off_peak,bulawayo,16,0
TXN008677,X3,1.91,2.37,587.86,6.8,1.24,2.3,0.116,peak,mutare,12,0
TXN008678,X4,1.48,1.59,325.87,5.2,1.076,16.3,0.116,peak,chinhoyi,9,0
TXN008679,C2,1.99,2.37,804.13,7.36,1.19,0.3,0.187,peak,mutare,15,0
TXN008680,A3,4.28,5.2,50.0,9.9,1.216,0.9,0.148,off_peak,chinhoyi,9,0
TXN008681,X4,2.24,2.82,455.43,9.69,1.258,3.1,0.123,off_peak,mutare,16,0
TXN008682,B2,1.32,1.41,597.32,2.44,1.07,17.1,0.111,peak,mutare,10,0
TXN008683,H3,2.01,2.04,412.6,2.82,1.015,1.4,0.175,off_peak,harare,13,0
TXN008684,L5,3.14,3.65,479.69,7.65,1.162,4.8,0.191,peak,chinhoyi,6,0
TXN008685,A3,4.58,5.51,151.52,10.08,1.203,1.0,0.142,peak,bulawayo,10,0
TXN008686,L5,2.43,2.71,1209.5,14.99,1.114,5.9,0.25,off_peak,bulawayo,13,0
TXN008687,H3,1.7,2.15,331.83,8.83,1.265,1.3,0.128,peak,mutare,12,0
TXN008688,A3,3.66,4.52,78.28,7.01,1.234,1.7,0.12,peak,mutare,6,0
TXN008689,H2,1.61,2.01,1121.35,5.21,1.249,0.7,0.139,peak,harare,10,0
TXN008690,L5,2.34,2.55,944.1,3.32,1.086,4.3,0.218,peak,chinhoyi,19,0
TXN008691,H2,1.84,1.91,635.03,9.7,1.038,7.9,0.24,off_peak,harare,8,0
TXN008692,X2,1.26,3.25,51.42,3.22,2.574,24.0,0.149,off_peak,mutare,10,1
TXN008693,A1,4.48,5.77,458.71,10.87,1.286,3.5,0.177,off_peak,mutare,12,0
TXN008694,X1,3.3,4.25,866.24,5.88,1.288,15.2,0.155,peak,harare,10,0
TXN008695,L2,3.32,3.44,59.81,6.96,1.036,7.6,0.161,peak,gweru,9,0
TXN008696,B2,0.88,1.24,80.91,3.58,1.404,0.5,0.18,peak,gweru,9,1
TXN008697,C2,1.85,2.24,1839.85,0.1,1.213,4.3,0.278,off_peak,mutare,9,0
TXN008698,C1,2.63,3.23,50.0,3.18,1.226,7.2,0.224,peak,mutare,8,0
TXN008699,H1,2.41,2.42,660.96,11.78,1.005,4.5,0.162,off_peak,mutare,17,0
TXN008700,H2,1.15,1.24,54.36,3.89,1.085,5.4,0.157,peak,harare,10,0
TXN008701,H2,1.5,1.67,979.77,3.72,1.111,0.3,0.174,peak,gweru,18,0
TXN008702,X2,2.29,2.54,1711.13,4.42,1.11,5.3,0.192,off_peak,chinhoyi,7,0
TXN008703,H3,1.52,1.65,1833.82,10.58,1.084,0.9,0.07,off_peak,bulawayo,19,0
TXN008704,X1,3.06,3.32,250.19,3.34,1.086,0.8,0.156,off_peak,mutare,9,0
TXN008705,A1,5.03,5.71,324.02,5.92,1.136,2.7,0.173,peak,gweru,8,0
TXN008706,A1,5.67,5.56,568.63,1.48,0.982,3.5,0.064,peak,harare,8,0
TXN008707,X2,2.43,3.17,262.86,5.98,1.302,1.7,0.082,peak,chinhoyi,17,0
TXN008708,A2,4.95,5.43,656.74,10.08,1.097,3.6,0.161,off_peak,harare,12,0
TXN008709,C2,1.53,3.68,213.43,0.51,2.407,4.8,0.165,peak,bulawayo,11,1
TXN008710,L5,2.65,3.01,358.72,6.84,1.137,1.4,0.225,peak,harare,17,0
TXN008711,L3,3.44,4.3,451.37,7.13,1.248,5.8,0.176,peak,chinhoyi,8,0
TXN008712,L5,2.43,2.93,274.18,7.72,1.205,7.4,0.11,peak,harare,13,0
TXN008713,A2,4.23,4.11,1127.76,6.77,0.973,1.5,0.216,off_peak,chinhoyi,12,0
TXN008714,L3,3.46,4.2,888.02,9.26,1.212,24.7,0.185,peak,chinhoyi,8,0
TXN008715,L1,4.5,5.11,142.45,8.7,1.136,2.9,0.089,off_peak,harare,10,0
TXN008716,A1,5.44,6.1,107.14,6.87,1.122,2.0,0.181,off_peak,mutare,16,0
TXN008717,C1,2.27,2.68,664.01,8.41,1.183,7.7,0.259,peak,harare,13,0
TXN008718,B1,1.47,1.68,50.0,14.46,1.146,5.2,0.111,peak,mutare,8,0
TXN008719,X2,1.59,2.35,131.25,4.87,1.479,1.9,0.155,off_peak,gweru,14,1
TXN008720,T3,1.18,2.69,129.29,0.1,2.269,7.2,0.158,off_peak,harare,15,1
TXN008721,A2,5.05,4.78,734.35,8.05,0.947,10.4,0.121,peak,chinhoyi,9,0
TXN008722,H2,1.38,1.71,382.55,3.6,1.238,9.4,0.189,peak,mutare,10,0
TXN008723,A1,3.44,5.63,114.76,6.82,1.638,11.0,0.05,off_peak,gweru,13,1
TXN008724,L1,4.64,4.97,258.41,5.15,1.073,4.9,0.238,off_peak,mutare,10,0
TXN008725,B1,1.09,1.34,1474.45,5.4,1.228,5.7,0.16,off_peak,chinhoyi,13,0
TXN008726,T2,2.08,2.01,1600.59,7.35,0.968,0.8,0.207,peak,harare,19,0
TXN008727,A2,4.51,5.29,60.13,6.93,1.173,3.2,0.155,peak,mutare,7,0
TXN008728,X2,2.72,3.07,1115.11,8.7,1.129,4.8,0.116,peak,harare,14,0
TXN008729,L4,3.92,4.66,262.82,7.87,1.187,9.8,0.14,peak,gweru,16,0
TXN008730,A2,4.8,5.58,130.48,8.41,1.163,2.0,0.123,off_peak,chinhoyi,18,0
TXN008731,C1,1.44,2.3,332.72,7.57,1.596,1.7,0.154,off_peak,mutare,6,1
TXN008732,X1,3.23,3.6,397.82,6.6,1.114,0.4,0.162,off_peak,bulawayo,10,0
TXN008733,L3,3.02,3.39,140.61,6.92,1.122,4.2,0.103,off_peak,mutare,9,0
TXN008734,X4,1.71,1.84,205.68,3.47,1.07,6.3,0.163,peak,harare,9,0
TXN008735,T1,2.98,5.24,241.73,1.2,1.757,8.1,0.054,off_peak,harare,13,1
TXN008736,A3,4.21,5.06,1391.75,7.87,1.202,8.4,0.104,peak,mutare,19,0
TXN008737,H2,1.89,2.31,1641.52,9.96,1.221,5.2,0.125,off_peak,bulawayo,13,0
TXN008738,T1,2.63,2.95,319.05,4.13,1.121,14.3,0.136,peak,chinhoyi,9,0
TXN008739,T1,2.75,2.97,50.0,7.73,1.077,0.6,0.089,off_peak,chinhoyi,12,0
TXN008740,H3,1.85,2.13,787.29,9.53,1.152,11.5,0.143,peak,chinhoyi,9,0
TXN008741,A3,4.27,8.9,354.09,1.79,2.083,7.4,0.078,peak,gweru,12,1
TXN008742,H2,2.12,2.43,333.21,10.32,1.147,3.0,0.139,peak,chinhoyi,13,0
TXN008743,L4,3.44,4.34,347.96,4.91,1.26,3.3,0.03,peak,bulawayo,10,0
TXN008744,X1,3.46,4.3,1165.21,4.86,1.241,0.2,0.239,peak,gweru,8,0
TXN008745,A2,4.45,5.1,285.49,4.49,1.146,2.4,0.129,off_peak,mutare,12,0
TXN008746,T1,3.53,4.06,901.03,11.22,1.151,24.2,0.165,peak,harare,2,0
TXN008747,B2,0.5,0.6,258.61,8.25,1.11,11.6,0.172,peak,mutare,12,0
TXN008748,L5,2.56,3.4,50.0,10.73,1.329,1.6,0.087,off_peak,harare,14,0
TXN008749,B2,0.75,1.03,260.27,7.12,1.382,6.5,0.159,peak,chinhoyi,12,0
TXN008750,H3,0.85,1.07,854.84,4.1,1.269,13.3,0.125,off_peak,mutare,13,0
TXN008751,X1,3.02,3.85,58.13,8.96,1.276,4.6,0.202,peak,bulawayo,6,0
TXN008752,B1,1.22,1.1,116.5,10.39,0.899,3.3,0.01,off_peak,gweru,17,0
TXN008753,L4,3.36,3.97,50.0,6.29,1.179,11.2,0.23,peak,harare,12,0
TXN008754,A3,3.78,4.44,904.04,3.35,1.174,9.7,0.172,off_peak,gweru,9,0
TXN008755,A1,5.19,6.16,247.97,6.62,1.187,5.3,0.185,off_peak,harare,7,0
TXN008756,L4,2.81,3.64,287.96,10.81,1.295,0.9,0.129,off_peak,chinhoyi,9,0
TXN008757,H2,1.7,1.87,141.04,5.62,1.1,3.3,0.168,off_peak,gweru,12,0
TXN008758,X1,3.19,3.77,50.0,6.57,1.179,9.1,0.09,off_peak,harare,16,0
TXN008759,T3,2.1,2.57,524.89,7.59,1.223,0.2,0.2,off_peak,chinhoyi,11,0
TXN008760,L5,2.86,3.8,507.15,8.61,1.33,11.2,0.194,off_peak,bulawayo,23,0
TXN008761,L5,2.48,3.41,79.29,6.52,1.373,0.5,0.188,off_peak,bulawayo,6,0
TXN008762,L4,3.0,3.11,87.8,4.99,1.035,1.9,0.151,off_peak,mutare,22,0
TXN008763,L2,3.71,4.58,50.0,7.45,1.235,0.5,0.042,off_peak,mutare,8,0
TXN008764,C2,2.27,2.79,921.91,1.25,1.227,2.8,0.14,off_peak,bulawayo,10,0
TXN008765,L3,3.41,7.28,159.73,0.69,2.135,12.9,0.102,peak,harare,8,1
TXN008766,H3,0.88,1.13,1612.0,6.19,1.282,1.2,0.158,peak,mutare,13,0
TXN008767,X1,2.37,3.73,373.72,3.35,1.571,3.6,0.225,off_peak,harare,7,1
TXN008768,L3,3.59,3.74,102.77,4.81,1.043,7.0,0.083,peak,mutare,8,0
TXN008769,C2,2.01,3.55,260.27,2.78,1.77,3.3,0.182,peak,chinhoyi,10,1
TXN008770,X3,2.58,2.77,1001.58,5.42,1.072,7.8,0.171,peak,chinhoyi,10,0
TXN008771,L3,3.62,4.36,500.05,13.09,1.204,8.1,0.137,off_peak,mutare,7,0
TXN008772,A3,2.45,7.32,215.38,0.8,2.989,4.1,0.132,off_peak,chinhoyi,3,1
TXN008773,A3,4.24,4.45,115.27,5.55,1.05,4.0,0.049,off_peak,harare,19,0
TXN008774,A3,2.85,4.35,282.84,3.6,1.527,8.7,0.169,off_peak,harare,12,1
TXN008775,A1,4.86,5.32,321.57,7.24,1.096,14.4,0.182,off_peak,mutare,18,0
TXN008776,A1,4.89,5.91,1617.09,7.88,1.209,1.6,0.151,peak,chinhoyi,11,0
TXN008777,A1,3.48,5.62,30.34,10.48,1.615,4.0,0.073,off_peak,chinhoyi,7,1
TXN008778,L5,3.27,3.2,116.88,6.14,0.979,10.7,0.192,off_peak,harare,7,0
TXN008779,T1,2.97,3.75,607.87,5.87,1.262,9.5,0.188,peak,gweru,8,0
TXN008780,A3,3.9,4.95,1133.88,5.16,1.269,2.0,0.203,peak,harare,17,0
TXN008781,A2,5.01,6.1,742.67,7.93,1.218,5.9,0.182,off_peak,harare,3,0
TXN008782,T1,2.65,3.11,351.75,2.79,1.174,6.4,0.181,peak,harare,9,0
TXN008783,B2,0.86,1.0,855.53,4.66,1.175,10.7,0.255,peak,harare,9,0
TXN008784,B2,0.92,0.93,1510.85,3.71,1.009,8.1,0.125,peak,mutare,18,0
TXN008785,X4,1.88,2.72,568.73,8.33,1.447,2.6,0.172,off_peak,chinhoyi,19,0
TXN008786,X3,2.12,2.47,472.77,12.49,1.163,1.3,0.168,off_peak,gweru,8,0
TXN008787,X1,2.87,2.8,472.04,9.47,0.975,17.5,0.155,peak,chinhoyi,13,0
TXN008788,H3,0.8,0.89,115.76,8.61,1.109,1.2,0.118,peak,chinhoyi,8,0
TXN008789,X4,1.55,1.66,576.09,6.61,1.07,1.5,0.139,peak,bulawayo,4,0
TXN008790,B1,1.32,1.63,479.03,8.53,1.234,7.0,0.17,off_peak,harare,13,0
TXN008791,H3,0.89,0.88,429.11,11.4,0.981,2.2,0.215,peak,bulawayo,10,0
TXN008792,A3,2.77,4.0,76.4,8.19,1.446,7.8,0.163,off_peak,mutare,8,1
TXN008793,H2,1.48,1.72,337.62,6.03,1.165,1.2,0.162,off_peak,gweru,14,0
TXN008794,L1,4.42,4.89,464.77,11.0,1.106,0.6,0.076,peak,gweru,22,0
TXN008795,X3,2.36,2.84,719.12,5.65,1.204,6.7,0.148,peak,gweru,18,0
TXN008796,X1,3.39,3.9,164.54,3.87,1.149,0.6,0.021,peak,gweru,14,0
TXN008797,H3,1.09,1.41,423.16,8.91,1.292,0.4,0.124,peak,harare,13,0
TXN008798,X2,1.24,3.98,90.61,3.17,3.207,1.5,0.139,off_peak,mutare,5,1
TXN008799,A2,4.69,5.56,1462.04,5.61,1.185,0.8,0.162,off_peak,harare,11,0
TXN008800,B2,1.03,1.16,511.37,5.4,1.125,3.1,0.12,off_peak,bulawayo,6,0
TXN008801,H1,1.53,1.72,122.24,7.31,1.123,1.0,0.139,peak,chinhoyi,6,0
TXN008802,B1,1.36,1.6,605.7,5.28,1.179,8.4,0.194,off_peak,bulawayo,19,0
TXN008803,H1,1.76,2.04,96.9,6.24,1.157,1.9,0.067,peak,bulawayo,13,0
TXN008804,C1,1.79,1.89,555.38,3.89,1.053,0.1,0.218,peak,chinhoyi,9,0
TXN008805,X4,2.14,2.37,151.46,7.0,1.106,10.1,0.123,off_peak,chinhoyi,9,0
TXN008806,H3,1.37,1.44,144.79,12.97,1.046,5.2,0.132,off_peak,bulawayo,11,0
TXN008807,L5,2.32,2.44,57.58,12.21,1.054,9.3,0.112,off_peak,mutare,17,0
TXN008808,L4,3.65,4.63,98.93,7.57,1.269,0.1,0.183,off_peak,harare,5,0
TXN008809,T3,2.21,2.44,484.23,7.46,1.105,0.1,0.075,off_peak,gweru,15,0
TXN008810,X5,1.08,1.28,50.0,10.48,1.186,4.7,0.142,peak,bulawayo,9,0
TXN008811,X5,1.52,1.69,57.27,8.11,1.11,0.8,0.174,peak,mutare,9,0
TXN008812,T3,0.77,2.38,143.27,2.16,3.097,4.0,0.137,off_peak,harare,12,1
TXN008813,B1,0.55,1.34,218.91,2.43,2.425,1.4,0.14,off_peak,bulawayo,7,1
TXN008814,X2,2.34,2.86,686.66,6.29,1.22,6.3,0.057,peak,mutare,2,0
TXN008815,L3,3.17,3.93,50.0,3.74,1.241,1.9,0.162,peak,harare,10,0
TXN008816,L4,3.08,6.21,156.06,2.12,2.014,0.5,0.152,off_peak,bulawayo,7,1
TXN008817,H2,1.77,2.13,1233.43,4.12,1.202,8.4,0.184,peak,gweru,12,0
TXN008818,H3,1.91,2.29,104.62,7.59,1.196,14.5,0.092,off_peak,mutare,9,0
TXN008819,L4,3.26,6.4,125.3,1.3,1.966,6.9,0.205,off_peak,bulawayo,11,1
TXN008820,X4,1.76,2.23,180.78,8.94,1.27,4.3,0.129,off_peak,mutare,8,0
TXN008821,L2,4.09,4.65,1402.28,5.52,1.136,2.9,0.108,peak,gweru,7,0
TXN008822,X3,0.9,2.01,78.94,0.1,2.234,3.9,0.15,off_peak,gweru,8,1
TXN008823,X3,2.41,2.95,132.56,7.91,1.223,3.3,0.214,peak,chinhoyi,13,0
TXN008824,X5,1.3,1.48,122.77,7.23,1.134,12.8,0.155,peak,mutare,15,0
TXN008825,C2,1.9,2.2,229.87,4.59,1.158,4.0,0.161,peak,mutare,9,0
TXN008826,L5,3.18,3.36,331.57,4.99,1.053,7.5,0.161,peak,mutare,9,0
TXN008827,H3,1.71,1.79,1759.53,6.24,1.049,0.5,0.106,off_peak,mutare,10,0
TXN008828,L3,3.94,4.42,70.57,8.11,1.122,10.7,0.185,peak,gweru,7,0
TXN008829,A2,4.52,4.08,553.02,6.38,0.901,0.1,0.137,peak,mutare,6,0
TXN008830,L3,3.1,3.22,126.06,4.42,1.04,0.5,0.232,off_peak,bulawayo,6,0
TXN008831,C2,2.18,2.21,781.37,0.66,1.012,2.2,0.172,peak,harare,12,0
TXN008832,L5,2.91,3.47,591.69,3.68,1.193,1.1,0.226,peak,bulawayo,11,0
TXN008833,L2,3.9,4.31,50.0,9.51,1.105,10.7,0.207,peak,gweru,10,0
TXN008834,H3,0.83,0.92,478.32,8.63,1.106,0.1,0.099,peak,bulawayo,11,0
TXN008835,L5,2.17,2.57,669.13,4.26,1.185,3.1,0.106,peak,mutare,14,0
TXN008836,A2,4.59,5.39,90.43,15.53,1.175,9.2,0.073,off_peak,chinhoyi,10,0
TXN008837,T2,2.23,2.41,959.02,8.41,1.081,16.9,0.033,off_peak,gweru,14,0
TXN008838,T1,2.86,3.37,463.47,0.1,1.176,6.7,0.045,peak,gweru,10,0
TXN008839,A2,4.48,5.09,608.25,2.72,1.138,2.7,0.206,off_peak,gweru,11,0
TXN008840,X5,1.39,1.65,192.52,5.73,1.189,9.5,0.194,peak,chinhoyi,10,0
TXN008841,X5,1.34,1.59,50.0,2.39,1.186,5.3,0.214,peak,mutare,11,0
TXN008842,L4,3.07,3.45,418.47,11.76,1.125,4.1,0.192,peak,harare,15,0
TXN008843,X3,2.5,2.77,181.7,3.58,1.106,1.2,0.149,peak,gweru,15,0
TXN008844,A2,4.37,4.97,559.37,9.27,1.139,5.4,0.137,peak,bulawayo,17,0
TXN008845,L5,2.55,3.1,65.99,10.81,1.217,8.2,0.194,peak,gweru,4,0
TXN008846,X4,1.5,1.87,433.29,6.21,1.243,0.1,0.153,peak,mutare,10,0
TXN008847,C2,2.38,2.34,317.81,7.96,0.984,0.4,0.199,peak,bulawayo,11,0
TXN008848,H2,1.67,1.78,2087.32,2.35,1.067,6.8,0.132,peak,chinhoyi,10,0
TXN008849,X1,3.11,5.35,371.91,0.55,1.719,2.8,0.188,peak,harare,13,1
TXN008850,T1,3.02,7.02,327.38,1.64,2.325,0.5,0.151,peak,mutare,19,1
TXN008851,X1,3.21,3.75,64.99,7.91,1.166,1.0,0.137,off_peak,gweru,11,0
TXN008852,L1,4.23,5.08,1427.52,4.15,1.199,3.9,0.159,peak,mutare,8,0
TXN008853,L1,4.73,5.77,307.41,11.47,1.221,9.7,0.169,peak,harare,15,0
TXN008854,A2,5.23,5.7,50.0,7.28,1.091,1.7,0.104,peak,mutare,13,0
TXN008855,X2,3.04,3.7,297.11,7.16,1.215,10.4,0.127,peak,bulawayo,8,0
TXN008856,A3,4.37,5.79,335.55,10.12,1.327,2.9,0.177,off_peak,bulawayo,9,0
TXN008857,X4,2.19,2.51,699.83,7.87,1.146,2.2,0.227,off_peak,gweru,10,0
TXN008858,C1,2.22,2.23,1098.11,5.01,1.004,3.5,0.192,off_peak,harare,5,0
TXN008859,X1,3.17,4.03,50.0,6.74,1.273,3.0,0.104,peak,harare,12,0
TXN008860,H2,1.71,1.91,50.0,5.59,1.121,2.2,0.168,off_peak,gweru,11,0
TXN008861,A2,4.58,8.72,227.18,0.61,1.902,9.6,0.121,off_peak,bulawayo,11,1
TXN008862,X2,2.56,3.1,571.8,6.93,1.211,6.1,0.151,peak,chinhoyi,23,0
TXN008863,A1,4.83,5.79,1036.3,5.01,1.199,9.7,0.219,off_peak,gweru,14,0
TXN008864,X5,1.2,1.8,222.38,3.98,1.504,5.1,0.179,off_peak,chinhoyi,12,1
TXN008865,X5,1.54,1.68,806.53,3.7,1.093,6.7,0.063,off_peak,mutare,16,0
TXN008866,L4,3.16,3.36,134.64,6.44,1.065,12.6,0.217,peak,bulawayo,11,0
TXN008867,X2,2.77,3.36,794.84,5.9,1.213,0.2,0.116,peak,harare,9,0
TXN008868,C1,2.42,3.1,135.73,7.02,1.28,1.1,0.089,peak,gweru,14,0
TXN008869,L1,4.51,4.96,1572.06,10.03,1.098,17.7,0.114,off_peak,gweru,12,0
TXN008870,X3,1.94,2.34,124.42,11.19,1.205,6.0,0.039,off_peak,gweru,12,0
TXN008871,H3,0.85,1.02,97.53,4.8,1.195,7.1,0.099,off_peak,harare,1,0
TXN008872,L4,2.74,3.05,112.78,13.19,1.114,0.6,0.213,peak,bulawayo,19,0
TXN008873,H2,1.47,2.05,397.11,5.37,1.393,14.3,0.206,off_peak,bulawayo,12,0
TXN008874,X5,1.45,1.86,271.7,6.95,1.285,2.7,0.14,off_peak,mutare,13,0
TXN008875,A1,4.48,5.38,599.65,8.49,1.201,9.3,0.09,peak,mutare,23,0
TXN008876,A2,2.54,7.57,122.32,1.88,2.983,10.4,0.159,peak,mutare,1,1
TXN008877,X1,2.8,3.06,1089.44,11.71,1.095,3.6,0.207,off_peak,chinhoyi,11,0
TXN008878,B2,0.57,0.6,770.0,6.58,1.062,13.6,0.144,off_peak,mutare,11,0
TXN008879,T1,2.41,2.92,1957.35,5.33,1.212,2.6,0.056,peak,chinhoyi,15,0
TXN008880,X4,1.73,1.92,275.34,8.32,1.111,2.0,0.183,off_peak,mutare,16,0
TXN008881,B2,1.47,1.94,79.81,6.67,1.324,2.3,0.177,peak,harare,7,0
