grower_id,location,gender,loan_amount,hectarage,yields,merchant_contractor,side_marketer_effect,yield_per_ha,loan_per_ha,grade_normally_produced,mass_usually_produced_kg,default_level,default_prob
G08633,Matabeleland South,M,1771.72,6.75,6183.49,Tian Ze Tobacco,0.2,916.6,262.6,C1,5048.6,0,0.203488
G08634,Masvingo,F,1480.77,3.51,2845.02,Onhardt Tobacco (Pvt) Ltd,0.5,811.2,422.2,L1,2467.9,0,0.229839
G08635,Masvingo,F,5923.22,3.53,3579.31,Universal Leaf / ZLT,1.0,1012.9,1676.1,H3,4011.6,1,0.822137
G08636,Mashonaland West,M,5408.02,1.44,931.03,Tian Ze Tobacco,0.3,647.4,3760.6,X4,1044.1,1,0.864474
G08637,Mashonaland Central,F,2037.67,14.08,16185.94,Aqua Tobacco (Pvt) Ltd,0.0,1149.6,144.7,L1,16946.2,0,0.050957
G08638,Manicaland,M,1748.5,6.7,5278.28,Curverid Tobacco (Pvt) Ltd,0.7,787.7,260.9,B2,4352.1,1,0.607781
G08639,Manicaland,M,1396.19,5.56,3320.35,Universal Leaf / ZLT,1.0,597.1,251.1,X3,3103.9,1,0.648107
G08640,Masvingo,F,270.65,7.04,5645.82,Shasha Tobacco (Pvt) Ltd,0.5,802.1,38.5,B2,5248.8,0,0.206743
G08641,Matabeleland South,F,786.73,1.44,132.94,Premium Leaf Zimbabwe,0.7,92.5,547.3,H1,144.9,1,0.99
G08642,Mashonaland Central,F,3154.36,3.23,1643.25,Aqua Tobacco (Pvt) Ltd,0.0,509.0,977.1,L4,1436.2,1,0.33904
G08643,Mashonaland West,M,3104.29,2.47,1028.39,Cut Rag Processors,0.0,416.1,1256.1,C1,971.2,1,0.888816
G08644,Manicaland,M,3725.27,19.91,29162.43,Intercontinental Leaf Tobacco,0.7,1464.9,187.1,X2,28572.6,0,0.444809
G08645,Mashonaland Central,M,1728.15,3.27,1997.38,Universal Leaf / ZLT,0.3,610.4,528.1,T3,1794.1,1,0.297101
G08646,Mashonaland Central,M,4911.17,3.7,3180.4,Cut Rag Processors,0.0,860.1,1328.1,B2,3786.2,0,0.159495
G08647,Mashonaland West,M,5523.72,2.79,796.06,Cut Rag Processors,1.0,285.0,1977.9,L4,655.4,1,0.99
G08648,Matabeleland South,F,1275.66,5.44,3562.09,Universal Leaf / ZLT,0.3,655.2,234.7,C1,3985.0,0,0.403154
G08649,Mashonaland Central,F,257.1,5.65,4380.96,Premium Leaf International,1.0,775.6,45.5,X3,4069.7,1,0.501927
G08650,Mashonaland Central,M,464.85,5.16,7010.31,Northern Tobacco (Pvt) Ltd,0.1,1358.8,90.1,A3,7966.4,0,0.05276
G08651,Mashonaland West,F,1629.64,1.97,2613.72,Tobacco Sales Company (TSC),0.5,1325.6,826.5,A1,2123.1,1,0.441205
G08652,Mashonaland West,F,4280.74,4.19,3797.1,Onhardt Tobacco (Pvt) Ltd,0.7,905.3,1020.6,L2,4389.1,1,0.854032
G08653,Mashonaland Central,F,1103.17,2.01,1557.87,Premium Leaf Zimbabwe,0.3,773.4,547.7,L3,1262.3,0,0.213981
G08654,Matabeleland South,M,19440.89,2.24,1186.98,Northern Tobacco (Pvt) Ltd,0.3,529.3,8669.9,H2,1184.3,0,0.778043
G08655,Mashonaland West,F,868.58,1.93,1070.28,Curverid Tobacco (Pvt) Ltd,0.5,556.0,451.2,L3,964.8,0,0.521416
G08656,Manicaland,F,1238.35,7.61,6856.22,Northern Tobacco (Pvt) Ltd,0.1,901.2,162.8,L1,5919.2,0,0.249563
G08657,Matabeleland South,F,5909.48,11.12,6663.02,Aqua Tobacco (Pvt) Ltd,0.2,599.4,531.6,H1,6292.2,1,0.485011
G08658,Masvingo,F,1675.51,1.6,1149.16,Onhardt Tobacco (Pvt) Ltd,0.2,716.4,1044.6,L3,1157.2,1,0.569321
G08659,Mashonaland West,M,2591.01,1.63,1252.77,Universal Leaf / ZLT,0.2,770.7,1593.9,L4,1136.9,0,0.674031
G08660,Matabeleland South,F,10223.17,3.96,2931.18,Tobacco Sales Company (TSC),0.3,739.8,2580.4,T1,2926.0,1,0.99
G08661,Matabeleland South,F,991.65,2.66,613.53,Mashonaland Tobacco Company (MTC),0.0,230.9,373.2,A2,662.1,1,0.560842
G08662,Masvingo,M,13199.09,4.08,2218.58,Aqua Tobacco (Pvt) Ltd,0.5,544.2,3237.8,T2,2496.5,1,0.85829
G08663,Masvingo,F,567.65,6.23,5657.87,Zimbabwe Leaf Tobacco (ZLT),1.0,908.7,91.2,A2,5087.1,1,0.633454
G08664,Matabeleland South,F,810.7,5.34,6305.26,Intercontinental Leaf Tobacco,0.0,1180.4,151.8,A2,5624.4,0,0.338329
G08665,Mashonaland Central,M,1270.9,3.46,1474.19,Aqua Tobacco (Pvt) Ltd,0.2,425.6,366.9,X3,1593.0,0,0.399293
G08666,Mashonaland West,F,3964.51,4.85,3591.8,Cut Rag Processors,0.2,741.2,818.2,H2,3601.6,0,0.385725
G08667,Masvingo,M,1051.11,1.6,1421.08,Zimbabwe Leaf Tobacco (ZLT),0.2,887.4,656.4,T3,1458.3,1,0.160288
G08668,Masvingo,M,1792.97,4.38,1963.92,Northern Tobacco (Pvt) Ltd,0.7,448.8,409.7,X1,2099.4,1,0.671595
G08669,Matabeleland South,M,557.79,2.65,2018.03,Tobacco Sales Company (TSC),0.0,761.9,210.6,X3,2179.2,0,0.495549
G08670,Mashonaland West,F,166.07,2.22,1204.17,Mashonaland Tobacco Company (MTC),0.0,543.4,74.9,H1,1339.5,0,0.345203
G08671,Mashonaland Central,F,4243.82,5.54,6162.59,Onhardt Tobacco (Pvt) Ltd,0.3,1111.7,765.6,C1,6998.0,1,0.281191
G08672,Mashonaland Central,F,7819.73,1.97,293.48,Universal Leaf / ZLT,0.3,149.0,3970.0,B2,324.6,1,0.583408
G08673,Matabeleland South,F,1016.0,2.39,584.98,Onhardt Tobacco (Pvt) Ltd,0.2,244.6,424.7,T1,503.9,0,0.394601
G08674,Mashonaland Central,F,3610.56,2.28,3159.21,Tian Ze Tobacco,1.0,1386.7,1584.8,X5,3354.5,1,0.877247
G08675,Mashonaland West,M,2840.48,1.76,875.22,Aqua Tobacco (Pvt) Ltd,0.0,496.3,1610.8,H3,1028.0,1,0.812004
G08676,Mashonaland West,F,252.76,1.81,634.81,Shasha Tobacco (Pvt) Ltd,0.2,350.5,139.6,X1,521.3,1,0.684932
G08677,Manicaland,F,4719.93,2.38,1753.15,Curverid Tobacco (Pvt) Ltd,0.7,735.8,1981.1,H2,1877.2,0,0.725718
G08678,Mashonaland West,F,9407.31,4.77,4433.4,Mashonaland Tobacco Company (MTC),1.0,928.7,1970.7,X2,3578.3,1,0.76099
G08679,Manicaland,M,2876.1,2.3,1873.08,Intercontinental Leaf Tobacco,0.1,815.5,1252.2,L1,1871.3,0,0.315501
G08680,Mashonaland West,M,294.88,4.93,790.17,Premium Leaf Zimbabwe,1.0,160.3,59.8,X1,724.1,0,0.770267
G08681,Mashonaland West,M,1818.21,2.02,985.8,Cut Rag Processors,0.1,487.7,899.5,T1,958.9,1,0.710336
G08682,Manicaland,M,2894.7,4.51,2399.25,Tobacco Sales Company (TSC),1.0,531.4,641.2,X4,2342.9,0,0.623678
G08683,Mashonaland Central,F,32208.02,1.85,1248.7,Cut Rag Processors,0.5,676.2,17440.8,L5,1061.5,1,0.828281
G08684,Manicaland,M,1976.76,2.05,1684.44,Tian Ze Tobacco,0.7,822.4,965.1,X5,1460.2,0,0.280915
G08685,Masvingo,M,1564.11,3.11,2115.38,Curverid Tobacco (Pvt) Ltd,0.0,679.5,502.4,X5,2418.7,0,0.558734
G08686,Mashonaland Central,M,336.28,1.64,1463.89,Aqua Tobacco (Pvt) Ltd,0.0,892.3,205.0,X4,1246.3,0,0.134561
G08687,Matabeleland South,M,2818.81,4.03,3341.9,Tobacco Sales Company (TSC),0.7,830.1,700.1,A3,2733.2,1,0.633481
G08688,Matabeleland South,M,1327.72,0.6,1240.04,Cut Rag Processors,0.1,2055.5,2200.8,L1,1413.5,0,0.599554
G08689,Mashonaland West,F,1432.97,1.23,669.61,Zimbabwe Leaf Tobacco (ZLT),0.3,546.5,1169.6,X2,710.6,1,0.597107
G08690,Masvingo,M,3124.63,8.15,5302.05,Aqua Tobacco (Pvt) Ltd,0.1,650.8,383.5,T1,5742.6,0,0.267449
G08691,Matabeleland South,F,14698.38,1.88,1682.57,Intercontinental Leaf Tobacco,0.2,893.1,7801.5,X1,1947.2,1,0.384071
G08692,Masvingo,M,1319.52,8.79,7403.28,Premium Leaf Zimbabwe,1.0,841.9,150.0,A3,5999.2,1,0.602145
G08693,Matabeleland South,F,181.6,1.34,847.25,Premium Leaf Zimbabwe,0.1,633.9,135.9,C1,689.8,0,0.418702
G08694,Mashonaland Central,F,6014.66,4.3,1909.33,Premium Leaf International,1.0,444.2,1399.4,H3,2192.7,1,0.917748
G08695,Mashonaland Central,F,240.7,3.0,3411.64,Curverid Tobacco (Pvt) Ltd,0.7,1136.2,80.2,X5,3707.7,0,0.594744
G08696,Mashonaland Central,F,10445.31,0.88,361.36,Zimbabwe Leaf Tobacco (ZLT),0.0,412.2,11915.6,H1,417.8,0,0.790848
G08697,Matabeleland South,M,11489.14,2.89,2485.54,Cut Rag Processors,0.7,859.1,3970.9,C1,2840.0,1,0.890973
G08698,Mashonaland Central,F,338.25,2.56,1645.48,Tobacco Sales Company (TSC),0.0,641.7,131.9,X3,1616.7,1,0.282531
G08699,Matabeleland South,M,1983.14,2.35,2671.89,Mashonaland Tobacco Company (MTC),0.5,1137.9,844.6,X3,2379.0,0,0.451234
G08700,Mashonaland West,M,257.74,3.25,3038.29,Zimbabwe Leaf Tobacco (ZLT),0.7,935.4,79.3,X2,2480.0,1,0.331994
G08701,Masvingo,F,747.75,1.02,214.3,Onhardt Tobacco (Pvt) Ltd,0.3,211.0,736.1,X2,190.0,1,0.724257
G08702,Mashonaland West,F,1725.24,0.1,68.27,Shasha Tobacco (Pvt) Ltd,0.0,672.1,16983.3,C1,55.9,0,0.716786
G08703,Mashonaland West,M,689.42,5.13,4885.1,Premium Leaf Zimbabwe,0.7,951.3,134.3,X3,5341.6,0,0.32941
G08704,Mashonaland West,F,3811.17,0.75,547.01,Universal Leaf / ZLT,0.7,729.4,5082.0,T1,468.7,1,0.987588
G08705,Mashonaland Central,M,6641.63,2.89,2672.89,Tobacco Sales Company (TSC),0.5,925.8,2300.5,X3,2825.5,1,0.547983
G08706,Masvingo,M,440.59,4.16,1243.91,Aqua Tobacco (Pvt) Ltd,0.1,299.2,106.0,A2,1441.8,0,0.496734
G08707,Mashonaland Central,F,341.97,2.98,2509.96,Onhardt Tobacco (Pvt) Ltd,0.5,841.1,114.6,L4,2633.4,0,0.244538
G08708,Matabeleland South,F,1146.74,1.25,321.23,Shasha Tobacco (Pvt) Ltd,0.1,256.9,917.0,A1,362.5,1,0.697251
G08709,Masvingo,F,391.99,0.24,110.04,Tian Ze Tobacco,0.3,459.2,1635.8,C2,89.1,0,0.850364
G08710,Mashonaland West,F,2188.68,6.93,4690.14,Tian Ze Tobacco,0.2,676.5,315.7,A3,4823.1,0,0.405518
G08711,Mashonaland West,M,5801.85,2.84,3422.55,Shasha Tobacco (Pvt) Ltd,0.1,1203.7,2040.6,H3,3708.7,0,0.39566
G08712,Manicaland,M,3055.81,0.25,466.61,Curverid Tobacco (Pvt) Ltd,0.1,1860.8,12186.1,H1,410.8,1,0.302321
G08713,Matabeleland South,F,3050.94,6.63,2929.32,Cut Rag Processors,0.0,441.8,460.2,X2,2481.4,0,0.763537
G08714,Manicaland,M,3480.46,2.2,2337.1,Premium Leaf International,0.0,1062.2,1581.9,X3,1883.4,1,0.439257
G08715,Manicaland,M,2330.07,0.23,154.44,Premium Leaf International,0.2,663.5,10010.1,L3,167.7,1,0.547604
G08716,Mashonaland Central,F,1029.38,1.05,1024.83,Intercontinental Leaf Tobacco,0.1,972.3,976.6,A1,1004.4,0,0.04287
G08717,Mashonaland West,F,5396.68,7.59,4255.7,Aqua Tobacco (Pvt) Ltd,0.2,561.1,711.5,A2,3654.5,1,0.425684
G08718,Mashonaland Central,F,3332.6,4.08,4363.67,Northern Tobacco (Pvt) Ltd,0.0,1070.5,817.6,C1,4729.4,0,0.264418
G08719,Manicaland,F,711.28,0.91,203.41,Shasha Tobacco (Pvt) Ltd,0.2,224.7,785.8,C2,221.8,0,0.407985
G08720,Manicaland,M,3369.21,1.11,643.6,Tobacco Sales Company (TSC),0.2,582.4,3048.8,L5,731.4,1,0.54385
G08721,Mashonaland West,F,1899.85,4.51,1188.08,Premium Leaf Zimbabwe,0.1,263.6,421.5,T2,1189.2,1,0.561471
G08722,Mashonaland West,F,1962.69,7.49,8904.86,Intercontinental Leaf Tobacco,0.0,1188.4,261.9,X4,10209.3,0,0.238728
G08723,Masvingo,F,7350.43,2.07,3140.52,Cut Rag Processors,0.7,1514.7,3545.1,H1,3192.3,1,0.802367
G08724,Mashonaland Central,F,295.25,3.43,1332.35,Universal Leaf / ZLT,0.7,388.9,86.2,X5,1371.3,1,0.728624
G08725,Mashonaland West,M,1281.59,8.7,10709.58,Premium Leaf Zimbabwe,0.5,1231.5,147.4,C1,12850.4,1,0.41071
G08726,Matabeleland South,F,3030.55,2.74,2459.29,Onhardt Tobacco (Pvt) Ltd,0.0,896.3,1104.6,L3,2126.8,1,0.689657
G08727,Manicaland,M,645.29,2.13,893.25,Curverid Tobacco (Pvt) Ltd,0.3,419.8,303.2,A1,838.3,1,0.455978
G08728,Mashonaland Central,M,960.62,5.77,5922.23,Zimbabwe Leaf Tobacco (ZLT),0.5,1026.1,166.4,L1,6714.8,0,0.262273
G08729,Mashonaland Central,M,1911.14,1.03,913.65,Mashonaland Tobacco Company (MTC),0.7,889.3,1860.2,B1,770.6,0,0.786072
G08730,Mashonaland Central,F,3018.41,2.1,1658.5,Tobacco Sales Company (TSC),0.5,791.5,1440.6,A2,1633.0,1,0.863543
G08731,Mashonaland Central,F,856.59,12.26,10063.93,Cut Rag Processors,0.5,820.6,69.8,X5,10372.8,0,0.101874
G08732,Masvingo,M,878.78,7.23,9081.97,Northern Tobacco (Pvt) Ltd,1.0,1255.9,121.5,L3,9140.3,1,0.571047
G08733,Matabeleland South,M,1971.15,5.12,3705.12,Intercontinental Leaf Tobacco,0.5,724.2,385.3,C2,3357.7,1,0.511777
G08734,Matabeleland South,F,4101.48,2.47,2344.97,Cut Rag Processors,0.7,951.2,1663.6,X2,1955.7,0,0.760882
G08735,Masvingo,F,371.4,0.97,1040.99,Tobacco Sales Company (TSC),0.2,1077.1,384.3,A3,863.9,1,0.284446
G08736,Mashonaland West,F,5640.13,6.19,5538.58,Premium Leaf Zimbabwe,0.7,894.6,911.0,L4,5555.2,0,0.429659
G08737,Matabeleland South,M,598.58,8.17,5809.61,Shasha Tobacco (Pvt) Ltd,0.5,711.4,73.3,L2,6323.3,1,0.603154
G08738,Manicaland,M,526.58,1.63,658.43,Intercontinental Leaf Tobacco,0.7,404.7,323.7,C1,585.8,1,0.74974
G08739,Masvingo,M,227.9,2.64,1912.66,Intercontinental Leaf Tobacco,0.7,723.8,86.2,X4,1701.2,0,0.735793
G08740,Masvingo,M,5341.87,6.29,2047.57,Onhardt Tobacco (Pvt) Ltd,0.0,325.7,849.8,L2,1929.9,1,0.653494
G08741,Mashonaland Central,F,5582.22,6.83,5814.7,Onhardt Tobacco (Pvt) Ltd,0.0,851.1,817.1,H3,5808.8,0,0.297659
G08742,Matabeleland South,M,548.73,8.25,5126.62,Northern Tobacco (Pvt) Ltd,1.0,621.2,66.5,L5,4649.8,1,0.863821
G08743,Mashonaland Central,F,385.96,7.89,8461.92,Curverid Tobacco (Pvt) Ltd,0.0,1072.0,48.9,A3,7583.0,1,0.147746
G08744,Mashonaland West,M,842.17,11.12,6638.51,Mashonaland Tobacco Company (MTC),0.5,597.1,75.8,L5,7150.0,0,0.290653
G08745,Mashonaland West,F,4697.12,3.79,3917.73,Zimbabwe Leaf Tobacco (ZLT),0.3,1034.4,1240.2,L2,3622.5,1,0.602232
G08746,Mashonaland West,F,3661.1,0.78,990.43,Zimbabwe Leaf Tobacco (ZLT),0.7,1277.7,4722.8,T1,820.2,1,0.481789
G08747,Mashonaland West,M,612.9,2.49,2410.87,Curverid Tobacco (Pvt) Ltd,0.2,968.7,246.3,C2,2315.3,1,0.208974
G08748,Mashonaland Central,M,947.22,8.4,9312.15,Cut Rag Processors,0.5,1109.2,112.8,H3,10842.5,0,0.512068
G08749,Mashonaland West,M,5050.63,4.71,2925.97,Shasha Tobacco (Pvt) Ltd,0.2,620.9,1071.7,A2,2422.1,1,0.73709
G08750,Mashonaland Central,F,184.59,2.82,2925.89,Aqua Tobacco (Pvt) Ltd,0.5,1037.6,65.5,H3,2907.5,1,0.393284
G08751,Masvingo,M,1220.52,1.8,672.31,Northern Tobacco (Pvt) Ltd,0.2,373.2,677.6,T2,701.8,1,0.870388
G08752,Matabeleland South,M,9593.65,2.76,1336.8,Aqua Tobacco (Pvt) Ltd,0.7,484.7,3478.2,L1,1126.5,1,0.99
G08753,Mashonaland West,F,3185.94,0.67,483.42,Northern Tobacco (Pvt) Ltd,1.0,717.5,4728.5,C2,404.6,1,0.903364
G08754,Masvingo,F,1275.5,3.73,2051.24,Tobacco Sales Company (TSC),1.0,549.6,341.7,X1,1879.4,1,0.69007
G08755,Mashonaland West,F,1179.8,6.76,4098.36,Tobacco Sales Company (TSC),0.3,606.2,174.5,C1,3823.9,0,0.153482
G08756,Mashonaland West,M,6725.85,2.44,1372.78,Intercontinental Leaf Tobacco,0.1,563.3,2759.8,L1,1267.7,1,0.643396
G08757,Mashonaland West,F,267.1,0.4,195.64,Shasha Tobacco (Pvt) Ltd,0.5,483.8,660.5,C1,229.8,0,0.837264
G08758,Mashonaland West,F,3183.79,2.77,648.0,Aqua Tobacco (Pvt) Ltd,0.2,233.5,1147.3,L1,757.8,0,0.686914
G08759,Mashonaland Central,F,1155.62,0.98,1264.54,Cut Rag Processors,0.0,1286.0,1175.2,X4,1515.7,1,0.497466
G08760,Matabeleland South,M,5178.39,7.66,4888.9,Shasha Tobacco (Pvt) Ltd,1.0,638.3,676.1,T2,4872.1,1,0.930278
G08761,Manicaland,F,906.21,7.67,4620.96,Premium Leaf Zimbabwe,0.7,602.7,118.2,L2,3799.7,0,0.682933
G08762,Manicaland,F,209.24,6.63,10918.42,Cut Rag Processors,0.1,1646.8,31.6,T1,10108.3,0,0.041142
G08763,Mashonaland Central,M,127.93,2.82,3271.38,Mashonaland Tobacco Company (MTC),0.5,1160.8,45.4,H3,2896.5,0,0.131792
G08764,Mashonaland Central,F,1727.12,2.14,1768.29,Zimbabwe Leaf Tobacco (ZLT),0.0,827.7,808.4,T1,2023.8,0,0.163927
G08765,Matabeleland South,F,127.12,1.79,2471.86,Tian Ze Tobacco,1.0,1384.3,71.2,L4,2199.3,0,0.599217
G08766,Masvingo,F,1344.14,1.81,1016.16,Premium Leaf International,0.2,561.1,742.2,T1,1172.8,0,0.381255
G08767,Manicaland,M,3393.76,2.68,3020.37,Aqua Tobacco (Pvt) Ltd,1.0,1125.3,1264.4,A3,3113.9,0,0.594584
G08768,Manicaland,F,3210.78,4.77,5727.74,Shasha Tobacco (Pvt) Ltd,0.2,1199.9,672.6,L3,4589.8,0,0.141982
G08769,Matabeleland South,M,2432.37,4.95,4535.25,Premium Leaf Zimbabwe,0.0,915.7,491.1,X3,4215.2,0,0.026236
G08770,Mashonaland West,M,2158.51,1.87,319.14,Onhardt Tobacco (Pvt) Ltd,0.2,170.5,1153.0,C1,296.3,1,0.78784
G08771,Matabeleland South,M,1018.55,1.05,1390.96,Premium Leaf International,0.0,1320.2,966.7,H1,1530.5,0,0.614877
G08772,Matabeleland South,M,274.86,1.16,1245.86,Premium Leaf International,0.7,1077.8,237.8,X4,1128.4,0,0.423422
G08773,Manicaland,M,1245.54,10.5,6836.97,Zimbabwe Leaf Tobacco (ZLT),0.3,651.4,118.7,A1,5650.7,0,0.239296
G08774,Mashonaland Central,M,2603.38,3.39,5352.86,Northern Tobacco (Pvt) Ltd,0.0,1577.5,767.2,H1,5428.1,0,0.20011
G08775,Matabeleland South,M,1808.84,5.35,7488.43,Onhardt Tobacco (Pvt) Ltd,0.5,1399.1,337.9,X3,6296.2,0,0.398511
G08776,Mashonaland Central,M,51848.15,2.67,1693.92,Universal Leaf / ZLT,0.1,635.6,19454.9,A2,1880.1,1,0.540117
G08777,Matabeleland South,M,4964.87,7.24,6128.17,Universal Leaf / ZLT,0.7,846.1,685.5,B1,7150.1,1,0.534683
G08778,Mashonaland Central,M,1797.13,3.75,2509.76,Zimbabwe Leaf Tobacco (ZLT),0.3,669.9,479.7,T3,2658.9,0,0.311475
G08779,Matabeleland South,M,137.39,8.7,13157.11,Premium Leaf Zimbabwe,0.5,1511.6,15.8,X5,13301.1,0,0.62996
G08780,Masvingo,F,639.32,1.62,1634.71,Premium Leaf International,1.0,1011.1,395.4,L4,1315.0,0,0.408259
G08781,Matabeleland South,F,4781.21,0.5,194.87,Shasha Tobacco (Pvt) Ltd,0.5,386.7,9487.0,L4,223.1,1,0.99
G08782,Masvingo,M,2697.14,3.01,4160.25,Tobacco Sales Company (TSC),1.0,1380.8,895.2,X2,4815.0,0,0.559064
G08783,Mashonaland West,M,4667.2,3.8,2034.34,Cut Rag Processors,0.0,534.8,1226.9,L2,2167.7,1,0.576653
G08784,Mashonaland Central,M,1271.77,2.56,532.64,Mashonaland Tobacco Company (MTC),1.0,207.9,496.4,B2,507.5,1,0.87627
G08785,Manicaland,M,1326.84,6.41,1095.22,Intercontinental Leaf Tobacco,0.7,170.8,206.9,H2,1197.0,1,0.682772
G08786,Mashonaland Central,F,2173.02,2.65,773.16,Northern Tobacco (Pvt) Ltd,0.3,292.1,821.0,T3,631.6,1,0.534577
G08787,Mashonaland Central,M,428.89,2.24,2217.76,Northern Tobacco (Pvt) Ltd,0.0,990.4,191.5,A1,2582.1,0,0.195847
G08788,Manicaland,F,3471.89,5.4,3390.79,Tian Ze Tobacco,0.5,627.5,642.5,T3,3522.3,1,0.547414
G08789,Mashonaland West,M,7676.69,3.88,3537.59,Aqua Tobacco (Pvt) Ltd,0.3,912.2,1979.4,X5,3569.9,1,0.425366
G08790,Matabeleland South,F,206.4,0.63,246.32,Onhardt Tobacco (Pvt) Ltd,0.1,390.5,327.2,A3,233.9,1,0.701642
G08791,Manicaland,M,2740.33,6.92,3652.6,Aqua Tobacco (Pvt) Ltd,0.0,527.5,395.8,X5,4048.9,0,0.1757
G08792,Manicaland,M,1422.3,5.46,8012.07,Curverid Tobacco (Pvt) Ltd,0.1,1467.0,260.4,B1,7629.5,1,0.1531
G08793,Mashonaland West,M,3855.14,6.82,780.81,Premium Leaf International,0.5,114.5,565.4,X4,711.1,0,0.602027
G08794,Matabeleland South,M,1205.08,2.54,882.43,Premium Leaf Zimbabwe,0.2,347.7,474.8,C2,812.3,1,0.57474
G08795,Matabeleland South,F,1944.16,2.28,3010.85,Aqua Tobacco (Pvt) Ltd,0.1,1322.1,853.7,X3,2797.6,0,0.47336
G08796,Masvingo,M,578.02,1.99,1965.4,Shasha Tobacco (Pvt) Ltd,0.1,986.0,290.0,X2,1834.2,0,0.031038
G08797,Manicaland,F,1702.69,2.59,2250.19,Premium Leaf Zimbabwe,0.2,869.0,657.6,X3,2022.5,0,0.131671
G08798,Mashonaland Central,F,1197.73,2.31,523.64,Onhardt Tobacco (Pvt) Ltd,0.5,226.7,518.5,L1,432.1,1,0.99
G08799,Matabeleland South,M,593.85,0.25,171.57,Tobacco Sales Company (TSC),0.0,689.1,2385.1,L3,196.3,1,0.831921
G08800,Mashonaland West,F,2452.5,3.03,178.12,Aqua Tobacco (Pvt) Ltd,1.0,58.8,810.1,L3,180.1,1,0.77493
G08801,Masvingo,F,1758.61,2.05,1652.41,Intercontinental Leaf Tobacco,1.0,806.5,858.3,H1,1404.4,1,0.480641
G08802,Manicaland,F,263.58,6.97,4904.21,Premium Leaf International,0.2,703.7,37.8,T2,3930.3,0,0.217665
G08803,Matabeleland South,F,7547.23,6.79,10805.81,Mashonaland Tobacco Company (MTC),0.7,1591.7,1111.7,X4,12164.7,1,0.795127
G08804,Matabeleland South,F,1483.93,1.82,1537.59,Premium Leaf International,0.1,844.4,814.9,T2,1580.9,0,0.366178
G08805,Masvingo,F,2064.28,3.4,3594.15,Northern Tobacco (Pvt) Ltd,0.5,1058.1,607.7,L5,4137.7,0,0.507993
G08806,Mashonaland West,M,240.8,1.44,943.96,Curverid Tobacco (Pvt) Ltd,0.3,654.0,166.8,X4,766.0,1,0.327836
G08807,Mashonaland Central,M,6566.38,3.92,3948.5,Onhardt Tobacco (Pvt) Ltd,0.0,1006.9,1674.4,X4,4189.4,0,0.270716
G08808,Masvingo,M,599.34,2.81,1184.03,Shasha Tobacco (Pvt) Ltd,0.2,421.3,213.3,H2,1400.5,1,0.510004
G08809,Masvingo,F,551.43,6.28,4388.14,Curverid Tobacco (Pvt) Ltd,0.7,698.6,87.8,L4,4700.7,1,0.779186
G08810,Matabeleland South,M,2767.44,4.52,2686.32,Curverid Tobacco (Pvt) Ltd,1.0,593.8,611.7,X1,2309.7,1,0.99
G08811,Masvingo,M,32500.68,4.15,1305.11,Intercontinental Leaf Tobacco,1.0,314.4,7829.6,X5,1436.9,1,0.99
G08812,Mashonaland West,F,30970.42,2.97,2625.35,Tian Ze Tobacco,0.7,884.9,10439.3,L5,2765.2,1,0.606737
G08813,Mashonaland West,M,1085.1,1.62,1960.88,Intercontinental Leaf Tobacco,0.1,1209.4,669.3,X1,2011.6,1,0.199152
G08814,Manicaland,F,5645.08,5.12,2688.54,Universal Leaf / ZLT,0.1,524.7,1101.8,L5,2735.0,0,0.491373
G08815,Masvingo,M,666.04,5.55,1968.11,Intercontinental Leaf Tobacco,0.3,354.5,120.0,B2,2028.4,1,0.795371
G08816,Mashonaland West,M,8387.93,3.91,5613.2,Aqua Tobacco (Pvt) Ltd,0.1,1434.8,2144.1,L3,5895.2,0,0.407074
G08817,Mashonaland Central,F,1975.37,0.96,951.6,Intercontinental Leaf Tobacco,0.7,991.3,2057.8,X1,966.5,0,0.567372
G08818,Manicaland,M,2074.64,8.62,7122.83,Aqua Tobacco (Pvt) Ltd,0.7,826.5,240.7,H3,8443.1,0,0.32219
G08819,Masvingo,M,1312.39,0.56,382.24,Cut Rag Processors,0.0,683.2,2345.6,A1,449.6,0,0.604744
G08820,Matabeleland South,F,252.86,1.49,935.64,Premium Leaf Zimbabwe,0.0,626.7,169.4,H1,1078.3,1,0.389407
G08821,Mashonaland West,M,228.6,4.88,9593.9,Zimbabwe Leaf Tobacco (ZLT),0.2,1967.6,46.9,B1,9786.1,0,0.102571
G08822,Matabeleland South,F,2038.24,9.25,10659.9,Shasha Tobacco (Pvt) Ltd,0.5,1152.6,220.4,X5,10130.4,0,0.190551
G08823,Mashonaland Central,F,1214.55,2.21,1801.76,Zimbabwe Leaf Tobacco (ZLT),0.1,813.7,548.5,A1,1734.8,0,0.228614
G08824,Mashonaland Central,M,280.21,1.63,1168.99,Cut Rag Processors,0.5,716.1,171.6,T3,962.3,0,0.457597
G08825,Masvingo,M,9589.29,3.11,1808.27,Aqua Tobacco (Pvt) Ltd,0.7,582.1,3087.1,H2,1856.6,0,0.891068
G08826,Mashonaland West,F,3973.49,2.62,3468.9,Onhardt Tobacco (Pvt) Ltd,0.2,1325.9,1518.7,T2,3316.9,1,0.545742
G08827,Mashonaland West,F,2174.53,4.95,3731.73,Tobacco Sales Company (TSC),0.2,753.6,439.2,L4,3531.8,0,0.306861
